"MSTI_VAR","MSTI Variables","COU","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B_XGDP","BERD as a percentage of GDP","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,2.64481465763931,,
"B_XGDP","BERD as a percentage of GDP","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,2.57956249533499,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,1.61443696840257,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2001","2001","PC","Percentage","0","Units",,,1.78352296084848,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2002","2002","PC","Percentage","0","Units",,,1.70293891019346,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2003","2003","PC","Percentage","0","Units",,,1.78929451694893,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2004","2004","PC","Percentage","0","Units",,,1.94282736531302,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,2.01829718352076,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2006","2006","PC","Percentage","0","Units",,,2.18691365891742,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2007","2007","PC","Percentage","0","Units",,,2.28753554394705,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2008","2008","PC","Percentage","0","Units",,,2.35402919459277,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2009","2009","PC","Percentage","0","Units",,,2.44557335984006,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,2.59251024730738,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,2.86514862446452,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,3.13787907380319,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,3.25720144700875,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,3.35476478206782,,
"B_XGDP","BERD as a percentage of GDP","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,3.28093777099787,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2000","2000","PC","Percentage","0","Units",,,1.46017540562871,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2003","2003","PC","Percentage","0","Units",,,1.44876677260662,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2004","2004","PC","Percentage","0","Units",,,1.40681081143774,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2005","2005","PC","Percentage","0","Units",,,1.35859430775624,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2006","2006","PC","Percentage","0","Units",,,1.43455281661135,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2007","2007","PC","Percentage","0","Units",,,1.33140137579756,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2008","2008","PC","Percentage","0","Units",,,1.26414355677176,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2009","2009","PC","Percentage","0","Units",,,1.27297008531117,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,0.99557437323864,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,0.96421501985676,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,0.70366188683625,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,0.68290109532051,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,0.67719431670673,,
"B_XGDP","BERD as a percentage of GDP","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,0.65418770502355,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2000","2000","PC","Percentage","0","Units",,,0.09942291380882,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2001","2001","PC","Percentage","0","Units",,,0.10701251462783,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2002","2002","PC","Percentage","0","Units",,,0.13319777984625,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2003","2003","PC","Percentage","0","Units",,,0.13451537057719,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2004","2004","PC","Percentage","0","Units",,,0.16823905262148,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2005","2005","PC","Percentage","0","Units",,,0.18980289035017,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2006","2006","PC","Percentage","0","Units",,,0.18228235664365,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2007","2007","PC","Percentage","0","Units",,,0.18132714655556,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2008","2008","PC","Percentage","0","Units",,,0.16161120495422,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2009","2009","PC","Percentage","0","Units",,,0.19085021033681,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2010","2010","PC","Percentage","0","Units",,,0.18923495751594,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2011","2011","PC","Percentage","0","Units",,,0.18012625080564,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2012","2012","PC","Percentage","0","Units",,,0.1465896054822,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2013","2013","PC","Percentage","0","Units",,,0.1576139823098,,
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2014","2014","PC","Percentage","0","Units",,,0.16117978790714,"e; p","Estimated value; Provisional value"
"B_XGDP","BERD as a percentage of GDP","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,0.16002762798121,"e; p","Estimated value; Provisional value"
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,0.99495381209255,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2001","2001","PC","Percentage","0","Units",,,0.98847063956903,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2002","2002","PC","Percentage","0","Units",,,0.91870390555328,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2003","2003","PC","Percentage","0","Units",,,0.94814978556104,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2004","2004","PC","Percentage","0","Units",,,0.967860762417,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,0.94738173307259,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2006","2006","PC","Percentage","0","Units",,,0.94611299489651,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2007","2007","PC","Percentage","0","Units",,,0.89600182624576,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2008","2008","PC","Percentage","0","Units",,,0.8234206297924,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2009","2009","PC","Percentage","0","Units",,,0.79347086828384,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,0.82627091805065,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,1.07659450654738,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,1.09702680264243,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,1.0869125604368,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2014","2014","PC","Percentage","0","Units",,,1.12116672261873,,
"B_XGDP","BERD as a percentage of GDP","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,1.10818968859782,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2001","2001","PC","Percentage","0","Units",,,0.40710728520041,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2003","2003","PC","Percentage","0","Units",,,0.46857482941413,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2005","2005","PC","Percentage","0","Units",,,0.46644081111602,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2007","2007","PC","Percentage","0","Units",,,0.49399234659745,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2009","2009","PC","Percentage","0","Units",,,0.52303732303732,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2011","2011","PC","Percentage","0","Units",,,0.55946089166717,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2013","2013","PC","Percentage","0","Units",,,0.53631996694272,,
"B_XGDP","BERD as a percentage of GDP","NZL","New Zealand","2015","2015","PC","Percentage","0","Units",,,0.63633294274195,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2001","2001","PC","Percentage","0","Units",,,0.93312284088113,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2002","2002","PC","Percentage","0","Units",,,0.93642981166929,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2003","2003","PC","Percentage","0","Units",,,0.96312514162334,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2004","2004","PC","Percentage","0","Units",,,0.84219192011587,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2005","2005","PC","Percentage","0","Units",,,0.79351232967075,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2006","2006","PC","Percentage","0","Units",,,0.77796716670158,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2007","2007","PC","Percentage","0","Units",,,0.82215075700222,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2008","2008","PC","Percentage","0","Units",,,0.82708472468507,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2009","2009","PC","Percentage","0","Units",,,0.88906934112799,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2010","2010","PC","Percentage","0","Units",,,0.84592459950218,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2011","2011","PC","Percentage","0","Units",,,0.84920233827476,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2012","2012","PC","Percentage","0","Units",,,0.8469996034005,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2013","2013","PC","Percentage","0","Units",,,0.86728224818585,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2014","2014","PC","Percentage","0","Units",,,0.92150577113341,,
"B_XGDP","BERD as a percentage of GDP","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,1.04076655376395,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2000","2000","PC","Percentage","0","Units",,,0.23167682241189,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2001","2001","PC","Percentage","0","Units",,,0.22317381967371,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2002","2002","PC","Percentage","0","Units",,,0.11348141312681,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2003","2003","PC","Percentage","0","Units",,,0.14773089971983,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2004","2004","PC","Percentage","0","Units",,,0.15846753130393,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2005","2005","PC","Percentage","0","Units",,,0.17871349705392,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2006","2006","PC","Percentage","0","Units",,,0.17370146865279,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2007","2007","PC","Percentage","0","Units",,,0.17057018116293,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2008","2008","PC","Percentage","0","Units",,,0.18534775350312,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2009","2009","PC","Percentage","0","Units",,,0.18836065669345,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2010","2010","PC","Percentage","0","Units",,,0.19189827419555,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2011","2011","PC","Percentage","0","Units",,,0.22476198499757,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2012","2012","PC","Percentage","0","Units",,,0.32779711696142,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2013","2013","PC","Percentage","0","Units",,,0.37971031637296,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2014","2014","PC","Percentage","0","Units",,,0.43798816540521,,
"B_XGDP","BERD as a percentage of GDP","POL","Poland","2015","2015","PC","Percentage","0","Units",,,0.46747634246474,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2000","2000","PC","Percentage","0","Units",,,0.20048364864234,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2001","2001","PC","Percentage","0","Units",,,0.24318394926619,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2002","2002","PC","Percentage","0","Units",,,0.23429229243987,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2003","2003","PC","Percentage","0","Units",,,0.23128220579667,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2004","2004","PC","Percentage","0","Units",,,0.26253355104412,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,0.29121172763435,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2006","2006","PC","Percentage","0","Units",,,0.44295223575112,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2007","2007","PC","Percentage","0","Units",,,0.57605468246903,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2008","2008","PC","Percentage","0","Units",,,0.72403438554937,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2009","2009","PC","Percentage","0","Units",,,0.74726880909971,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2010","2010","PC","Percentage","0","Units",,,0.70377225759565,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2011","2011","PC","Percentage","0","Units",,,0.69045196529843,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2012","2012","PC","Percentage","0","Units",,,0.6848848634273,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2013","2013","PC","Percentage","0","Units",,,0.63012447332925,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2014","2014","PC","Percentage","0","Units",,,0.59855087607221,,
"B_XGDP","BERD as a percentage of GDP","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,0.60086250364142,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2000","2000","PC","Percentage","0","Units",,,0.42068428825966,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2001","2001","PC","Percentage","0","Units",,,0.42122909570103,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2002","2002","PC","Percentage","0","Units",,,0.36274838688962,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2003","2003","PC","Percentage","0","Units",,,0.31049892153833,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2004","2004","PC","Percentage","0","Units",,,0.24667808955656,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2005","2005","PC","Percentage","0","Units",,,0.24624621649009,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2006","2006","PC","Percentage","0","Units",,,0.20480516530827,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2007","2007","PC","Percentage","0","Units",,,0.17728837060342,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2008","2008","PC","Percentage","0","Units",,,0.19813985135087,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2009","2009","PC","Percentage","0","Units",,,0.19426796853715,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2010","2010","PC","Percentage","0","Units",,,0.25932499688357,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2011","2011","PC","Percentage","0","Units",,,0.24656957612863,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2012","2012","PC","Percentage","0","Units",,,0.33282927607638,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2013","2013","PC","Percentage","0","Units",,,0.38102917609148,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2014","2014","PC","Percentage","0","Units",,,0.32480580273769,,
"B_XGDP","BERD as a percentage of GDP","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,0.32939802790874,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2000","2000","PC","Percentage","0","Units",,,0.47489330754352,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2001","2001","PC","Percentage","0","Units",,,0.46617590718313,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2002","2002","PC","Percentage","0","Units",,,0.52400932618699,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2003","2003","PC","Percentage","0","Units",,,0.55302960152936,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2004","2004","PC","Percentage","0","Units",,,0.5647570290915,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2005","2005","PC","Percentage","0","Units",,,0.58942982013097,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2006","2006","PC","Percentage","0","Units",,,0.65056529235873,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2007","2007","PC","Percentage","0","Units",,,0.68966076274487,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2008","2008","PC","Percentage","0","Units",,,0.72329962094844,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2009","2009","PC","Percentage","0","Units",,,0.70133063462319,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2010","2010","PC","Percentage","0","Units",,,0.69445394772752,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2011","2011","PC","Percentage","0","Units",,,0.69098273283303,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2012","2012","PC","Percentage","0","Units",,,0.68230112199185,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2013","2013","PC","Percentage","0","Units",,,0.67337821289076,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2014","2014","PC","Percentage","0","Units",,,0.65420902099757,,
"B_XGDP","BERD as a percentage of GDP","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,0.64333985563,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2001","2001","PC","Percentage","0","Units",,,3.03193056264199,"m","Underestimated or based on underestimated data"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2003","2003","PC","Percentage","0","Units",,,2.68737446058669,"m","Underestimated or based on underestimated data"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2004","2004","PC","Percentage","0","Units",,,2.49394409854854,"m","Underestimated or based on underestimated data"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2005","2005","PC","Percentage","0","Units",,,2.46619604368511,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2006","2006","PC","Percentage","0","Units",,,2.61403299881481,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2007","2007","PC","Percentage","0","Units",,,2.37642525006422,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2008","2008","PC","Percentage","0","Units",,,2.5882933605778,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2009","2009","PC","Percentage","0","Units",,,2.4468231651487,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2010","2010","PC","Percentage","0","Units",,,2.21096967778922,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2011","2011","PC","Percentage","0","Units",,,2.24433944642763,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2012","2012","PC","Percentage","0","Units",,,2.22435410334347,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2013","2013","PC","Percentage","0","Units",,,2.27947146734842,,
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2014","2014","PC","Percentage","0","Units",,,2.1090773310574,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,2.28590398275288,,
"B_XGDP","BERD as a percentage of GDP","CHE","Switzerland","2000","2000","PC","Percentage","0","Units",,,1.71978248290812,,
"B_XGDP","BERD as a percentage of GDP","CHE","Switzerland","2004","2004","PC","Percentage","0","Units",,,1.9739701733832,,
"B_XGDP","BERD as a percentage of GDP","CHE","Switzerland","2008","2008","PC","Percentage","0","Units",,,2.0054219534835,,
"B_XGDP","BERD as a percentage of GDP","CHE","Switzerland","2012","2012","PC","Percentage","0","Units",,,2.28920229536711,,
"B_XGDP","BERD as a percentage of GDP","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,2.42583676962944,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2000","2000","PC","Percentage","0","Units",,,0.15644383982841,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2001","2001","PC","Percentage","0","Units",,,0.17758988139091,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2002","2002","PC","Percentage","0","Units",,,0.1471963711122,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2003","2003","PC","Percentage","0","Units",,,0.109046021254,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2004","2004","PC","Percentage","0","Units",,,0.12141546319576,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,0.19260587227286,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2006","2006","PC","Percentage","0","Units",,,0.20641545415568,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2007","2007","PC","Percentage","0","Units",,,0.2854740238318,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2008","2008","PC","Percentage","0","Units",,,0.30644909833461,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2009","2009","PC","Percentage","0","Units",,,0.32378890062852,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,0.33990180065943,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2011","2011","PC","Percentage","0","Units",,,0.34545366672965,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,0.37531499050163,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,0.38854330145837,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2014","2014","PC","Percentage","0","Units",,,0.4284747362916,,
"B_XGDP","BERD as a percentage of GDP","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,0.44100986747466,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2000","2000","PC","Percentage","0","Units",,,1.06485402479315,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2001","2001","PC","Percentage","0","Units",,,1.06891551212547,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2002","2002","PC","Percentage","0","Units",,,1.06332483976491,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2003","2003","PC","Percentage","0","Units",,,1.02030747338523,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2004","2004","PC","Percentage","0","Units",,,0.97081404028282,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2005","2005","PC","Percentage","0","Units",,,0.96484341302411,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2006","2006","PC","Percentage","0","Units",,,0.98276776464575,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2007","2007","PC","Percentage","0","Units",,,1.02102005369426,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2008","2008","PC","Percentage","0","Units",,,1.01620785525606,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2009","2009","PC","Percentage","0","Units",,,1.02826071647869,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2010","2010","PC","Percentage","0","Units",,,1.02181388276429,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,1.06911981644367,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,1.02126869503129,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,1.0604847309353,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2014","2014","PC","Percentage","0","Units",,,1.09383367718713,,
"B_XGDP","BERD as a percentage of GDP","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,1.11771446761225,"e; p","Estimated value; Provisional value"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2000","2000","PC","Percentage","0","Units",,,1.94424206878923,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2001","2001","PC","Percentage","0","Units",,,1.90190498355085,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2002","2002","PC","Percentage","0","Units",,,1.76604648374851,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2003","2003","PC","Percentage","0","Units",,,1.74380813627704,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2004","2004","PC","Percentage","0","Units",,,1.69696311049645,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2005","2005","PC","Percentage","0","Units",,,1.72723180552274,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2006","2006","PC","Percentage","0","Units",,,1.78746392869226,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2007","2007","PC","Percentage","0","Units",,,1.85988250152736,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2008","2008","PC","Percentage","0","Units",,,1.97492530190748,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2009","2009","PC","Percentage","0","Units",,,1.95851384784758,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2010","2010","PC","Percentage","0","Units",,,1.8642746919149,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2011","2011","PC","Percentage","0","Units",,,1.89517594039307,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2012","2012","PC","Percentage","0","Units",,,1.87091447174204,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2013","2013","PC","Percentage","0","Units",,,1.93228692155422,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2014","2014","PC","Percentage","0","Units",,,1.95898339703962,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","USA","United States","2015","2015","PC","Percentage","0","Units",,,1.99400686868203,"d; p","Definition differs; Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2000","2000","PC","Percentage","0","Units",,,0.10460596905582,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2001","2001","PC","Percentage","0","Units",,,0.08922389267082,,
